Timesheet_ID,Work_Date,Project_ID,Consultant_ID,Task_Category,Hours_Worked,Billable_Flag,Approved_Flag
TMS-002891,2025-07-01,PRJ-0233, CON-041 ,Analysis,77,Billable,Yes
TMS-002892,2025-07-01,PRJ-0233,CON-078,Client Workshop,17.6,Billable,Yes
TMS-002893,2024-06-01,PRJ-0234,CON-001,Analysis,136.9,Billable,Yes
TMS-002894,2024-07-01,PRJ-0234,CON-001,Delivery,92.1,Billable,Yes
TMS-002895,2024-07-01,PRJ-0234,CON-001,Delivery,77.7,,Yes
TMS-002896,2024-05-01,PRJ-0234,CON-001,Analysis,122.8,Billable,Yes
TMS-002897,2024-06-01,PRJ-0234,CON-077,Delivery,155.6,Billable,Yes
TMS-002898,2025-04-01,PRJ-0235,CON-043,Delivery,115.4,Billable,Yes
TMS-002899,2025-04-01,PRJ-0235,CON-022,Delivery,182.2,Billable,Yes
TMS-002900,2025-04-01,PRJ-0235,CON-039,Client Workshop,183.6,Billable,Yes
TMS-002901,2025-04-01,PRJ-0235,CON-043,Delivery,32.7,Billable,Yes
TMS-002902,2025-04-01,PRJ-0235,CON-022,Analysis,63.6,Billable,Yes
TMS-002903,2025-04-01,PRJ-0235,CON-022,Delivery,76.1,Billable,Yes
TMS-002904,2025-04-01,PRJ-0235,CON-022,Admin,141.5,Non-Billable,Yes
TMS-002905,2025-05-01,PRJ-0235,CON-037,Analysis,143.8,Billable,Yes
TMS-002906,2025-05-01,PRJ-0235,CON-037,Delivery,107.4,Billable,Yes
TMS-002907,2025-05-01,PRJ-0235,CON-022,Analysis,141.6,Billable,Yes
TMS-002908,2025-04-01,PRJ-0235,con-022,Sales Support,154.1,Non-Billable,Yes
TMS-002909,2025-04-01,PRJ-0235,CON-037,QA Review,50.8,Billable,Yes
TMS-002910,2025-04-01,PRJ-0235,CON-022,Delivery,55.4,Billable,Yes
TMS-002911,2025-04-01,PRJ-0235,CON-037,Delivery,188.4,Billable,Yes
TMS-002912,2025-03-01,PRJ-0235,CON-039,Client Workshop,186.3,Billable,Yes
TMS-002913,2025-04-01,PRJ-0235,con-043,Delivery,49.3,Billable,No
TMS-002914,2025-05-01,PRJ-0235,CON-039,Delivery,60.4,Billable,Yes
TMS-002915,2025-04-01,PRJ-0235,CON-037 ,Client Workshop,11.2,Billable,Yes
TMS-002916,2025-05-01,PRJ-0235,CON-022,Delivery,136.2,Billable,Yes
TMS-002917,2025-04-01,PRJ-0235,CON-037,Delivery,34.3,Billable,Yes
TMS-002918,2025-04-01,PRJ-0235,CON-043,Delivery,40.4,Billable,Yes
TMS-002919,2025-05-01,PRJ-0235,CON-037,QA Review,70.8,Billable,Yes
TMS-002920,2025-04-01,PRJ-0235,CON-022,Delivery,81.4,Billable,Yes
TMS-002921,2025-05-01,PRJ-0235,CON-039,Analysis,100.1,Billable,Yes
TMS-002922,2025-04-01,PRJ-0235,CON-043,Delivery,37.8,Billable,Yes
TMS-002923,2023-11-01,PRJ-0236,con-022 ,Analysis,115.6,Billable,Yes
TMS-002924,2023-12-01,PRJ-0236,CON-022,Sales Support,84.9,Non-Billable,Yes
TMS-002925,2024-03-01,PRJ-0236,CON-062,Delivery,182.3,Billable,Yes
TMS-002926,2024-03-01,PRJ-0236,CON-022,Sales Support,171.8,Non-Billable,Yes
TMS-002927,2024-01-01,PRJ-0236,CON-022,Admin,29.6,Non-Billable,Yes
TMS-002928,2023-12-01,PRJ-0236,CON-071,Client Workshop,188.6,Billable,Yes
TMS-002929,2023-12-01,PRJ-0236,CON-071,Analysis,64.4,Billable,Yes
TMS-002930,2024-04-01,PRJ-0236,CON-071,Internal Training,34.4,Non-Billable,Yes
TMS-002931,2024-02-01,PRJ-0236,CON-062,Delivery,154,Billable,Yes
TMS-002932,2023-11-01,PRJ-0236,CON-071,Admin,162.1,,Yes
TMS-002933,2024-02-01,PRJ-0236,CON-062,Client Workshop,124.3,Billable,Yes
TMS-002934,2024-03-01,PRJ-0236,CON-062,Delivery,155.1,Billable,Yes
TMS-002935,2023-12-01,PRJ-0236,CON-062,Sales Support,55.7,,Yes
TMS-002936,2024-03-01,PRJ-0236,CON-062,Analysis,80.4,Billable,Yes
TMS-002937,2024-03-01,PRJ-0236,CON-062,Delivery,33.3,Billable,Yes
TMS-002938,2023-09-01, PRJ-0237 ,CON-057,Admin,31.1,Non-Billable,Yes
TMS-002939,2023-09-01,PRJ-0237,CON-057,Delivery,164.9,Billable,Yes
TMS-002940,2023-08-01,PRJ-0237,CON-057,Delivery,68.1,Billable,Yes
TMS-002941,2023-08-01,PRJ-0237,CON-002,Delivery,46.2,Billable,Yes
TMS-002942,2023-09-01,PRJ-0237,CON-057,Delivery,90.6,Billable,Yes
TMS-002943,2023-09-01,PRJ-0237,CON-057,Sales Support,178.8,Non-Billable,Yes
TMS-002944,2023-09-01,PRJ-0237,CON-002,Delivery,40.5,Billable,Yes
TMS-002945,2023-09-01,PRJ-0237,CON-002,Delivery,35.6,Billable,Yes
TMS-002946,2023-08-01,PRJ-0237,CON-002,Delivery,144.9,Billable,Yes
TMS-002947,2023-09-01,PRJ-0237,CON-057,Delivery,152.4,Billable,Yes
TMS-002948,2023-08-01,PRJ-0237,CON-002,Delivery,98.8,Billable,Yes
TMS-002949,2023-09-01,PRJ-0237,CON-002,Delivery,124.7,Billable,Yes
TMS-002950,2023-09-01,PRJ-0237,CON-002,Delivery,100.7,Billable,Yes
TMS-002951,2023-09-01,PRJ-0237,CON-002,Analysis,187,Billable,Yes
TMS-002952,2023-09-01,PRJ-0237,CON-002,Client Workshop,22.4,Billable,Yes
TMS-002953,2025-02-01,PRJ-0238,CON-056,Client Workshop,163.7,Billable,Yes
TMS-002954,2025-02-01,PRJ-0238,CON-056,Sales Support,193.3,Non-Billable,Yes
TMS-002955,2025-03-01,PRJ-0238,CON-018,Analysis,174.2,Billable,Yes
TMS-002956,2025-02-01,PRJ-0238, CON-056,Client Workshop,117.9,Billable,Yes
TMS-002957,2025-02-01,PRJ-0238,CON-056,Sales Support,90.7,Non-Billable,Yes
TMS-002958,2025-02-01,PRJ-0238,CON-058,Internal Training,67.4,Non-Billable,Yes
TMS-002959,2025-03-01,PRJ-0238,CON-058,Delivery,164.6,Billable,Yes
TMS-002960,2025-02-01,PRJ-0238,CON-018,Delivery,23.3,Billable,Yes
TMS-002961,2025-02-01,PRJ-0238,CON-056,Delivery,39.5,Billable,Yes
TMS-002962,2025-02-01,PRJ-0238,CON-018,Delivery,85.1,Billable,Yes
TMS-002963,2023-07-01,PRJ-0239,CON-053,Delivery,23.1,Billable,Yes
TMS-002964,2023-06-01,PRJ-0239,CON-056,Sales Support,57.4,Non-Billable,Yes
TMS-002965,2023-06-01,PRJ-0239,CON-057,Delivery,121.1,Billable,Yes
TMS-002966,2023-06-01,PRJ-0239,CON-057,Delivery,162,Billable,Yes
TMS-002967,2023-06-01,PRJ-0239, CON-053,Internal Training,104.2,Non-Billable,Yes
TMS-002968,2023-05-01,PRJ-0239,CON-056,Delivery,169.1,Billable,Yes
TMS-002969,2023-06-01,PRJ-0239,CON-053,Delivery,176.1,Billable,Yes
TMS-002970,2023-07-01,PRJ-0239,con-056 ,Delivery,45.2,Billable,Yes
TMS-002971,2023-06-01,PRJ-0239,CON-053,Delivery,115.6,Billable,Yes
TMS-002972,2023-07-01,PRJ-0239,CON-057,Delivery,140.6,Billable,Yes
TMS-002973,2023-08-01,PRJ-0239,CON-053,Client Workshop,23.8,Billable,Yes
TMS-002974,2024-06-01,PRJ-0240,CON-036,Delivery,146.3,Billable,Yes
TMS-002975,2024-05-01,PRJ-0240,CON-041,Delivery,148.6,Billable,Yes
TMS-002976,2024-07-01,PRJ-0240,CON-014,Delivery,97.4,Billable,Yes
TMS-002977,2024-06-01,PRJ-0240,CON-036,Delivery,123.7,Billable,Yes
TMS-002978,2024-05-01,PRJ-0240,CON-036,Analysis,163.6,Billable,Yes
TMS-002979,2024-07-01,PRJ-0240,CON-014,Delivery,68,Billable,Yes
TMS-002980,2024-06-01,PRJ-0240,CON-036,Delivery,31.4,Billable,Yes
TMS-002981,2024-06-01,PRJ-0240,CON-041,Delivery,39.6,Billable,Yes
TMS-002982,2024-06-01,PRJ-0240,CON-014,Delivery,190.5,Billable,Yes
TMS-002983,2024-08-01,PRJ-0240,CON-036 ,Client Workshop,42.3,Billable,Yes
TMS-002984,2024-06-01,PRJ-0240,CON-014,Admin,33.6,,Yes
TMS-002985,2024-05-01,PRJ-0240,CON-078,Analysis,69.8,Billable,Yes
TMS-002986,2024-08-01,PRJ-0240,CON-014,Analysis,28.2,Billable,Yes
TMS-002987,2024-08-01,PRJ-0240,CON-041,Client Workshop,94.6,Billable,Yes
TMS-002988,2024-07-01,PRJ-0240,CON-014,Analysis,77.6,Billable,Yes
TMS-002989,2024-07-01,PRJ-0240,CON-041,Analysis,97.8,Billable,Yes
TMS-002990,2024-08-01,PRJ-0240,CON-014,Delivery,88.7,Billable,Yes
TMS-002991,2024-07-01,PRJ-0240,CON-041,Delivery,82.4,Billable,Yes
TMS-002992,2024-05-01,PRJ-0240,CON-014,Delivery,120.1,Billable,Yes
TMS-002993,2024-05-01,PRJ-0240,CON-014,Delivery,51,Billable,Yes
TMS-002994,2024-06-01,PRJ-0240,CON-041,Internal Training,91.7,Non-Billable,Yes
TMS-002995,2024-08-01,PRJ-0240,CON-078,Delivery,32.8,Billable,Yes
TMS-002996,2024-06-01,PRJ-0240,CON-036,Delivery,16.3,Billable,Yes
TMS-002997,2024-07-01,PRJ-0240,CON-041,Delivery,186.7,Billable,Yes
TMS-002998,2024-07-01,PRJ-0240,CON-041,Delivery,184.2,Billable,Yes
TMS-002999,2024-05-01,PRJ-0240,CON-014,Analysis,196.1,Billable,No
TMS-003000,2024-08-01,PRJ-0240,CON-041,Delivery,176.2,Billable,Yes
TMS-003001,2024-06-01,PRJ-0240,CON-078,Delivery,122.2,Billable,Yes
TMS-003002,2024-08-01,PRJ-0240,CON-014,Analysis,146.5,Billable,Yes
TMS-003003,2024-06-01,PRJ-0240,CON-014,Delivery,36.7,Billable,Yes
TMS-003004,2024-06-01,PRJ-0240,CON-041,Internal Training,18.7,Non-Billable,Yes
TMS-003005,2025-12-01,PRJ-0241,CON-044,Analysis,41.3,Billable,Yes
TMS-003006,2025-12-01,PRJ-0241,CON-029,Delivery,135.6,Billable,Yes
TMS-003007,2025-12-01,PRJ-0241,CON-044,Analysis,50.9,Billable,Yes
TMS-003008,2025-10-01,PRJ-0241,CON-006,Admin,94.3,Non-Billable,Yes
TMS-003009,2025-12-01,PRJ-0241,CON-044,Analysis,193.1,Billable,Yes
TMS-003010,2025-08-01,PRJ-0242,CON-067,Delivery,97.4,Billable,Yes
TMS-003011,2025-09-01,PRJ-0242,CON-059,Delivery,98.1,Billable,Yes
TMS-003012,2025-06-01,PRJ-0242,CON-067,Client Workshop,77.7,Billable,Yes
TMS-003013,2025-07-01,PRJ-0242,CON-063,Delivery,16.1,Billable,Yes
TMS-003014,2025-07-01,PRJ-0242,CON-059,Delivery,57.7,Billable,Yes
TMS-003015,2025-07-01,PRJ-0242,CON-067,Delivery,37.7,Billable,Yes
TMS-003016,2025-09-01,PRJ-0242,CON-063,Delivery,17.2,Billable,Yes
TMS-003017,2025-10-01,PRJ-0243,CON-023,Delivery,32.4,Billable,Yes
TMS-003018,2025-11-01,PRJ-0243,CON-048,Client Workshop,125.2,Billable,Yes
TMS-003019,2025-11-01,PRJ-0243,CON-023,Delivery,32.6,Billable,Yes
TMS-003020,2025-10-01,PRJ-0243,CON-019,Analysis,68.2,Billable,Yes
TMS-003021,2025-10-01,PRJ-0243,CON-023,Client Workshop,22.7,,Yes
TMS-003022,2024-11-01, PRJ-0244,CON-015,Sales Support,91.3,Non-Billable,Yes
TMS-003023,2024-08-01, PRJ-0244 ,CON-015,Client Workshop,70.3,Billable,Yes
TMS-003024,2024-08-01,PRJ-0244,CON-015,Client Workshop,72.3,Billable,Yes
TMS-003025,2024-09-01,PRJ-0244,CON-043,Admin,71.5,Non-Billable,Yes
TMS-003026,2024-10-01,PRJ-0244,CON-039,Analysis,154.2,Billable,Yes
TMS-003027,2024-11-01,PRJ-0244,CON-043,Delivery,24.4,Billable,Yes
TMS-003028,2024-11-01,PRJ-0244,CON-039,Delivery,121.6,Billable,No
TMS-003029,2025-01-01,PRJ-0244,CON-015,Delivery,73.3,Billable,Yes
TMS-003030,2024-11-01,PRJ-0244,CON-043,Analysis,199.9,Billable,Yes
TMS-003031,2024-08-01,PRJ-0244,CON-022,Sales Support,198.2,Non-Billable,Yes
TMS-003032,2025-02-01,PRJ-0244,CON-022,Analysis,66.2,Billable,Yes
TMS-003033,2024-10-01,PRJ-0244,CON-022,Client Workshop,96.9,Billable,Yes
TMS-003034,2024-09-01,PRJ-0244,CON-043,Admin,87.4,Non-Billable,Yes
TMS-003035,2024-08-01,PRJ-0244,CON-043,Analysis,90.8,Billable,Yes
TMS-003036,2024-09-01,PRJ-0244,CON-043,Delivery,72.6,Billable,Yes
TMS-003037,2025-01-01,PRJ-0244,CON-043,Delivery,154.9,Billable,Yes
TMS-003038,2024-09-01,PRJ-0244,CON-043,QA Review,15.7,Billable,Yes
TMS-003039,2024-09-01,PRJ-0244,CON-039,QA Review,103.4,Billable,Yes
TMS-003040,2024-12-01,PRJ-0244,CON-039,Analysis,84.4,Billable,Yes
TMS-003041,2025-01-01,PRJ-0244,CON-039,Analysis,46.3,Billable,Yes
TMS-003042,2024-10-01,PRJ-0244,CON-015,QA Review,61.7,Billable,Yes
TMS-003043,2024-10-01,PRJ-0244,CON-043,Delivery,139.8,Billable,Yes
TMS-003044,2025-01-01,PRJ-0244,CON-039,Sales Support,28.2,Non-Billable,Yes
TMS-003045,2024-06-01,PRJ-0245,CON-036,Client Workshop,183,Billable,Yes
TMS-003046,2024-07-01,PRJ-0245,CON-062,Internal Training,121.8,Non-Billable,Yes
TMS-003047,2024-06-01,PRJ-0245,CON-062,Delivery,42.2,Billable,Yes
TMS-003048,2024-08-01,PRJ-0245,CON-078,Admin,34.6,Non-Billable,Yes
TMS-003049,2024-05-01,PRJ-0245,CON-036,Admin,17.7,Non-Billable,Yes
TMS-003050,2024-07-01,PRJ-0245,CON-036,Delivery,149.5,Billable,Yes
TMS-003051,2024-08-01,PRJ-0245,CON-062,Analysis,22.6,Billable,Yes
TMS-003052,2024-07-01,PRJ-0245,CON-036,QA Review,18,Billable,Yes
TMS-003053,2024-06-01,PRJ-0246,CON-030,Analysis,102.4,Billable,Yes
TMS-003054,2024-04-01,PRJ-0246,CON-030,Client Workshop,115.4,Billable,Yes
TMS-003055,2024-04-01,PRJ-0246,CON-040,Delivery,157.7,Billable,Yes
TMS-003056,2024-06-01,PRJ-0246,CON-059,Analysis,90.8,Billable,Yes
TMS-003057,2024-03-01,PRJ-0246,CON-060,Client Workshop,15.8,Billable,Yes
TMS-003058,2023-06-01,PRJ-0247,CON-019,QA Review,103.4,Billable,Yes
TMS-003059,2023-06-01,PRJ-0247,CON-006,Client Workshop,123.4,Billable,Yes
TMS-003060,2023-07-01,PRJ-0247,CON-006,QA Review,81.7,Billable,Yes
TMS-003061,2023-07-01,PRJ-0247,CON-019,Sales Support,197.6,Non-Billable,Yes
TMS-003062,2023-07-01,PRJ-0247,CON-006,Delivery,49.4,Billable,Yes
TMS-003063,2023-07-01,PRJ-0247,CON-006,Delivery,51.6,Billable,Yes
TMS-003064,2023-07-01,PRJ-0247,CON-019,Sales Support,22.6,Non-Billable,Yes
TMS-003065,2025-05-01,PRJ-0248,CON-052,Admin,91.6,Non-Billable,Yes
TMS-003066,2025-04-01,PRJ-0248,CON-052,QA Review,72,Billable,Yes
TMS-003067,2025-06-01,PRJ-0248,CON-052,Delivery,90.2,Billable,Yes
TMS-003068,2025-07-01,PRJ-0248,CON-006,Analysis,96.4,Billable,No
TMS-003069,2025-07-01,PRJ-0248,CON-051,Delivery,195.2,Billable,Yes
TMS-003070,2025-04-01,PRJ-0248,CON-051,Delivery,60.9,Billable,Yes
TMS-003071,2025-03-01,PRJ-0248,CON-051,Delivery,113.2,Billable,Yes
TMS-003072,2025-04-01,PRJ-0248,CON-051,Delivery,59.1,Billable,Yes
TMS-003073,2025-07-01,PRJ-0248,CON-051,Analysis,163,Billable,Yes
TMS-003074,2025-07-01, PRJ-0248 ,CON-023,Delivery,135.8,Billable,Yes
TMS-003075,2025-04-01,PRJ-0248,CON-023 ,Analysis,161.4,Billable,Yes
TMS-003076,2025-03-01,PRJ-0248,CON-052,Delivery,96.7,Billable,Yes
TMS-003077,2025-06-01,PRJ-0248,CON-051,Analysis,97.6,Billable,Yes
TMS-003078,2025-03-01,PRJ-0248 ,CON-051,Client Workshop,72.1,Billable,Yes
TMS-003079,2025-05-01,PRJ-0248,CON-006,Sales Support,190.1,Non-Billable,Yes
TMS-003080,2025-04-01,PRJ-0248,CON-051,QA Review,46.8,Billable,Yes
TMS-003081,2024-10-01,PRJ-0249,CON-044,Sales Support,89,Non-Billable,Yes
TMS-003082,2024-10-01,PRJ-0249,CON-044,Client Workshop,50.3,Billable,Yes
TMS-003083,2024-10-01,PRJ-0249,CON-044,Analysis,24.3,Billable,Yes
TMS-003084,2024-07-01,PRJ-0249,CON-044,Delivery,198.2,Billable,Yes
TMS-003085,2024-07-01,PRJ-0249,CON-044,Analysis,64,Billable,Yes
TMS-003086,2024-07-01,PRJ-0249,CON-044,Analysis,110.1,Billable,Yes
TMS-003087,2024-12-01,PRJ-0249,CON-032,Delivery,54.3,Billable,Yes
TMS-003088,2024-11-01,PRJ-0249,CON-044,Delivery,97.6,Billable,Yes
TMS-003089,2024-12-01,PRJ-0249,CON-044,QA Review,176.5,Billable,Yes
TMS-003090,2024-12-01,PRJ-0249,CON-044,Delivery,157,Billable,Yes
TMS-003091,2024-08-01,PRJ-0249,CON-044,Analysis,14.2,Billable,Yes
TMS-003092,2024-07-01,PRJ-0249,CON-044,Client Workshop,73.7,Billable,Yes
TMS-003093,2024-09-01,PRJ-0249,CON-032,Delivery,136.9,Billable,Yes
TMS-003094,2024-08-01,PRJ-0249,CON-044,Delivery,63.9,Billable,Yes
TMS-003095,2024-09-01, PRJ-0249,CON-032,Sales Support,20.1,Non-Billable,Yes
TMS-003096,2024-10-01,PRJ-0249,CON-032,Delivery,95.3,Billable,Yes
TMS-003097,2024-11-01,PRJ-0249,CON-044,Delivery,179.1,Billable,Yes
TMS-003098,2024-08-01,PRJ-0249,CON-044,Delivery,131.1,Billable,Yes
TMS-003099,2024-11-01,PRJ-0249,CON-044,QA Review,34.2,Billable,Yes
TMS-003100,2024-07-01,PRJ-0249,CON-044,Analysis,161.6,Billable,Yes
TMS-003101,2024-05-01,PRJ-0250,CON-022,Delivery,165.8,Billable,Yes
TMS-003102,2024-05-01,PRJ-0250,CON-036,Delivery,87,Billable,Yes
TMS-003103,2024-05-01,PRJ-0250,CON-022,Delivery,185,Billable,Yes
TMS-003104,2024-09-01,PRJ-0250,CON-022,Delivery,162.7,Billable,Yes
TMS-003105,2025-05-01,PRJ-0251,CON-026,QA Review,188.6,Billable,Yes
TMS-003106,2025-04-01,PRJ-0251,CON-061,Delivery,72.8,Billable,Yes
TMS-003107,2025-02-01,PRJ-0251,CON-048,Analysis,159.4,Billable,Yes
TMS-003108,2024-11-01,PRJ-0251,CON-061,Delivery,164.4,Billable,Yes
TMS-003109,2025-01-01,PRJ-0251,CON-048,Analysis,103.8,Billable,No
TMS-003110,2025-01-01,PRJ-0251,CON-048,Admin,64.8,Non-Billable,Yes
TMS-003111,2025-04-01,PRJ-0251,CON-061,Delivery,68.4,Billable,Yes
TMS-003112,2024-12-01,PRJ-0251,CON-026,Delivery,2.3,Billable,Yes
TMS-003113,2024-03-01,PRJ-0252,CON-022,Internal Training,147.5,Non-Billable,Yes
TMS-003114,2024-02-01,PRJ-0252,CON-022 ,Delivery,135.6,Billable,Yes
TMS-003115,2024-03-01,PRJ-0252,CON-022,Analysis,90.8,Billable,Yes
TMS-003116,2024-02-01,PRJ-0252,CON-022,QA Review,126.7,Billable,Yes
TMS-003117,2024-02-01,PRJ-0252,CON-074,Delivery,46.1,Billable,Yes
TMS-003118,2024-03-01,PRJ-0252,CON-022,Client Workshop,64.7,Billable,Yes
TMS-003119,2024-02-01,PRJ-0252,CON-078,Admin,74.8,Non-Billable,Yes
TMS-003120,2024-02-01,PRJ-0252,CON-022,Sales Support,171.9,Non-Billable,Yes
TMS-003121,2024-02-01,PRJ-0252,CON-078,Internal Training,140.3,Non-Billable,Yes
TMS-003122,2024-03-01,PRJ-0252,CON-078,Delivery,166.8,,Yes
TMS-003123,2024-03-01,PRJ-0252,CON-078,Admin,197.6,Non-Billable,Yes
TMS-003124,2024-03-01,PRJ-0252,CON-074,Delivery,178,Billable,Yes
TMS-003125,2024-02-01,PRJ-0252,CON-074,QA Review,189.2,Billable,Yes
TMS-003126,2024-03-01,PRJ-0252,CON-074,QA Review,85.2,Billable,Yes
TMS-003127,2024-03-01,PRJ-0252,CON-078,Analysis,79.3,Billable,Yes
TMS-003128,2024-02-01, PRJ-0252,CON-078,Analysis,142.8,Billable,Yes
TMS-003129,2024-02-01,PRJ-0252,CON-078,Analysis,196.2,Billable,Yes
TMS-003130,2024-03-01,PRJ-0252,CON-022,Delivery,135,Billable,Yes
TMS-003131,2024-03-01,PRJ-0252,CON-078,Analysis,179.8,Billable,Yes
TMS-003132,2024-02-01,PRJ-0252,CON-074,Client Workshop,67.8,Billable,Yes
TMS-003133,2024-02-01,PRJ-0252,CON-022,Analysis,29.4,Billable,Yes
TMS-003134,2024-02-01,PRJ-0252,CON-074,Delivery,176.5,Billable,Yes
TMS-003135,2024-02-01,PRJ-0252,CON-078,Delivery,12.4,Billable,Yes
TMS-003136,2024-03-01,PRJ-0252,CON-022,Client Workshop,76.9,Billable,Yes
TMS-003137,2023-11-01,PRJ-0253,CON-073,QA Review,155.4,Billable,Yes
TMS-003138,2023-11-01,PRJ-0253,CON-016,Delivery,143,Billable,Yes
TMS-003139,2023-11-01,PRJ-0253,CON-032,Delivery,191.3,Billable,Yes
TMS-003140,2023-11-01,PRJ-0253,CON-032,Analysis,179.9,Billable,Yes
TMS-003141,2023-11-01,PRJ-0253,CON-016,Delivery,195.7,Billable,Yes
TMS-003142,2023-10-01,PRJ-0253,CON-073,Delivery,119.5,Billable,Yes
TMS-003143,2023-11-01,PRJ-0253, CON-073,Delivery,58.5,Billable,Yes
TMS-003144,2023-12-01,PRJ-0253,CON-016,Analysis,103.9,Billable,Yes
TMS-003145,2023-02-01,PRJ-0254,CON-022,Delivery,35.3,Billable,Yes
TMS-003146,2023-02-01,PRJ-0254,CON-071,Analysis,191.2,Billable,Yes
TMS-003147,2023-03-01,PRJ-0254,CON-066,Delivery,134.2,Billable,Yes
TMS-003148,2023-01-01,PRJ-0254,CON-071,Delivery,127.6,Billable,Yes
TMS-003149,2023-02-01,PRJ-0254,CON-066,Delivery,55.8,Billable,Yes
TMS-003150,2023-02-01,PRJ-0254,CON-071,Analysis,84.1,Billable,Yes
TMS-003151,2023-01-01,PRJ-0254,CON-066,Delivery,144.8,,Yes
TMS-003152,2023-02-01,PRJ-0254,CON-022,Analysis,10.4,,Yes
TMS-003153,2023-01-01,PRJ-0254,CON-071,Analysis,168.8,Billable,Yes
TMS-003154,2023-02-01,PRJ-0254,CON-066,Delivery,13.1,Billable,Yes
TMS-003155,2023-02-01,PRJ-0254,CON-071,Analysis,124.1,Billable,Yes
TMS-003156,2023-01-01,PRJ-0254,CON-066,QA Review,31.8,Billable,Yes
TMS-003157,2023-03-01,PRJ-0254,CON-022,Delivery,150,Billable,Yes
TMS-003158,2023-02-01,PRJ-0254,CON-071,Internal Training,101.7,Non-Billable,Yes
TMS-003159,2023-02-01,PRJ-0254,CON-022,Analysis,72.5,Billable,Yes
TMS-003160,2023-02-01,PRJ-0254,CON-022,Delivery,139,Billable,Yes
TMS-003161,2023-02-01,PRJ-0254,CON-066,Delivery,15.9,Billable,Yes
TMS-003162,2023-02-01,PRJ-0254,CON-071,Analysis,24.5,Billable,Yes
TMS-003163,2023-02-01,PRJ-0254,CON-071,Analysis,64.4,Billable,Yes
TMS-003164,2023-02-01,PRJ-0255,CON-057,Delivery,197.8,Billable,Yes
TMS-003165,2023-02-01,PRJ-0255,CON-065,Delivery,43.4,Billable,Yes
TMS-003166,2023-03-01,PRJ-0255,CON-021,Delivery,163.7,Billable,Yes
TMS-003167,2023-05-01,PRJ-0255,CON-021,Analysis,146.6,Billable,Yes
TMS-003168,2023-06-01,PRJ-0255,CON-065,Delivery,75.3,Billable,Yes
TMS-003169,2023-04-01,PRJ-0255,CON-021,Analysis,134.4,Billable,Yes
TMS-003170,2023-03-01,PRJ-0255,CON-065,Client Workshop,161.8,Billable,No
TMS-003171,2023-04-01,PRJ-0255,CON-065,Delivery,174.7,,Yes
TMS-003172,2023-04-01,PRJ-0255,CON-065,Delivery,49.6,Billable,Yes
TMS-003173,2023-02-01,PRJ-0255,CON-057,QA Review,137.5,Billable,Yes
TMS-003174,2023-05-01,PRJ-0255,CON-057,Analysis,35.3,Billable,No
TMS-003175,2023-04-01,PRJ-0255,CON-057,Admin,84.4,Non-Billable,Yes
TMS-003176,2023-02-01,PRJ-0255,CON-057,QA Review,26.7,Billable,Yes
TMS-003177,2023-03-01,PRJ-0255,CON-065,Delivery,62.2,Billable,Yes
TMS-003178,2023-02-01,PRJ-0255,CON-057,QA Review,175.1,Billable,Yes
TMS-003179,2023-06-01,prj-0255 ,CON-057,Delivery,138.6,Billable,Yes
TMS-003180,2023-03-01,PRJ-0255,CON-021,Client Workshop,17.6,Billable,Yes
TMS-003181,2023-06-01,PRJ-0255,CON-057,Analysis,121.3,Billable,No
TMS-003182,2023-06-01,PRJ-0255,CON-065,Delivery,20.6,Billable,Yes
TMS-003183,2023-02-01,PRJ-0255,CON-057,Internal Training,168.6,Non-Billable,Yes
TMS-003184,2023-03-01,PRJ-0255,CON-021,Client Workshop,73.4,Billable,Yes
TMS-003185,2023-06-01,PRJ-0255,CON-021,Sales Support,182.1,Non-Billable,Yes
TMS-003186,2023-06-01,PRJ-0255,CON-065,Sales Support,76.3,Non-Billable,Yes
TMS-003187,2023-03-01,PRJ-0255,CON-057,Client Workshop,137.6,Billable,Yes
TMS-003188,2023-05-01,PRJ-0255,CON-021,Delivery,30.3,Billable,Yes
TMS-003189,2023-03-01,PRJ-0255,CON-057,Client Workshop,81.2,Billable,Yes
TMS-003190,2023-05-01,PRJ-0255,CON-065,Delivery,42.5,Billable,Yes
TMS-003191,2023-04-01,PRJ-0255,CON-057,Sales Support,39.9,Non-Billable,Yes
TMS-003192,2023-03-01,PRJ-0255,CON-057,Delivery,49.7,Billable,Yes
TMS-003193,2023-05-01,PRJ-0255,CON-021,QA Review,135.8,Billable,Yes
TMS-003194,2023-06-01,PRJ-0255,CON-057,Delivery,162.2,,Yes
TMS-003195,2025-07-01,PRJ-0256,CON-047,Analysis,184.4,Billable,No
TMS-003196,2025-07-01,PRJ-0256,CON-057,Delivery,124,Billable,Yes
TMS-003197,2025-06-01,PRJ-0256,CON-047,Delivery,27.3,Billable,Yes
TMS-003198,2025-06-01,PRJ-0256,CON-047,Client Workshop,119.3,Billable,Yes
TMS-003199,2025-06-01,PRJ-0256,CON-047,Delivery,170.1,Billable,Yes
TMS-003200,2025-06-01,PRJ-0256,CON-047,Internal Training,39.9,Non-Billable,Yes
TMS-003201,2024-07-01,PRJ-0257,CON-037,QA Review,118,Billable,Yes
TMS-003202,2024-06-01,PRJ-0257,CON-071,Analysis,41.9,Billable,Yes
TMS-003203,2024-09-01,PRJ-0257,CON-071,Delivery,194.9,Billable,Yes
